doc_id	mot	tf*idf
70753	tirées	2.513217600067939
74457	définitives	2.513217600067939
69539	structurale	2.513217600067939
67794	séchelonnent	2.513217600067939
74170	défendra	2.513217600067939
69538	délevage	2.513217600067939
69814	erlangen	2.513217600067939
75789	stratrobus	2.513217600067939
68383	déficient	2.513217600067939
67391	ségalen	2.513217600067939
68383	titanesque	2.513217600067939
68383	déficitaire	2.513217600067939
73683	formule	2.513217600067939
72631	gustative	2.513217600067939
74168	titan	2.513217600067939
67937	tolllike	2.513217600067939
69178	tolérant	2.513217600067939
75463	technicoéconomie	2.513217600067939
72633	sécurisées	2.513217600067939
69816	sylvestre	2.513217600067939
68280	façonnable	2.513217600067939
68387	dégénérescences	2.513217600067939
69182	tolérer	2.513217600067939
69815	stratification	2.513217600067939
74176	séchelonneront	2.513217600067939
